"PLAYER_ID","MMR","RANK","WIN","LOSE","TOTAL_MATCHES","WINRATE_PORCENTAGEM"
"340413106","2940","43","574","532","1106","51"
"340470160","2367","32","386","349","735","52"
"340597810","3565","53","204","168","372","54"
"340602455","2834","41","1549","1577","3126","49"
"340632983","3077","42","1841","1916","3757","49"
"340787133","2608","44","573","581","1154","49"
"341388592","2792","45","854","875","1729","49"
"341709402","2494","24","444","400","844","52"
"341719863","2412","23","428","448","876","48"
"342489015","3205","54","1618","1524","3142","51"
"342642587","2401","22","609","534","1143","53"
"342828488","2711","32","696","700","1396","49"
"342906340","2555","23","139","154","293","47"
"343710224","4061","54","519","528","1047","49"
"343987061","2552","34","2150","2136","4286","50"
"344085011","3065","44","1618","1361","2979","54"
"344188411","2883","52","242","145","387","62"
"344373316","3439","51","1548","1603","3151","49"
"344719714","1289","41","1046","953","1999","52"
"344721606","3123","41","1043","1074","2117","49"
"344758462","4448","75","2299","2083","4382","52"
"345446383","3566","80","2372","2231","4603","51"
"345822310","3481","64","1689","1546","3235","52"
"346189613","3217","51","406","298","704","57"
"346845495","3241","55","1921","1886","3807","50"
"347114373","2390","62","622","577","1199","51"
"347493666","3675","54","906","878","1784","50"
"347533283","3131","61","2246","2029","4275","52"
"347815997","4163","73","1982","1466","3448","57"
"348117258","2645","35","1151","1118","2269","50"
"348460918","1988","15","482","479","961","50"
"348623031","3226","55","2194","2040","4234","51"
"348818599","2565","43","1690","1506","3196","52"
"349352978","2789","34","178","194","372","47"
"349578288","2028","32","393","444","837","46"
"349650747","2366","25","806","706","1512","53"
"349746508","2862","41","259","241","500","51"
"349780938","3554","53","1127","1091","2218","50"
"349992384","2328","23","284","233","517","54"
"350050581","4215","75","2123","1872","3995","53"
"350106431","3445","51","721","680","1401","51"
"350176260","2746","43","173","165","338","51"
"350188368","2321","24","1540","1463","3003","51"
"350306166","3387","55","3180","3139","6319","50"
"350481668","2874","42","278","277","555","50"
"350773222","2355","25","277","329","606","45"
"351372721","1969","23","1420","1358","2778","51"
"351960324","2964","51","2139","1936","4075","52"
"352451331","3383","55","929","837","1766","52"
"352699445","2533","32","415","434","849","48"
"352801640","2494","32","321","305","626","51"
"353076776","2639","41","1960","1841","3801","51"
"353122586","2658","42","2315","1999","4314","53"
"353425787","3086","35","279","292","571","48"
"353784583","4551","80","127","121","248","51"
"354009983","4145","80","1073","1034","2107","50"
"354064819","1835","21","820","777","1597","51"
"354134933","3242","33","1024","1091","2115","48"
"354887225","2541","41","387","346","733","52"
"355189908","2778","33","929","871","1800","51"
"355206460","1877","21","789","761","1550","50"
"355263021","2373","31","738","660","1398","52"
"355403878","2810","41","1487","1437","2924","50"
"355421441","3303","55","2622","2644","5266","49"
"355552948","2503","23","472","482","954","49"
"355718125","2422","52","522","442","964","54"
"356048946","3743","55","2115","1948","4063","52"
"356926596","3469","45","655","613","1268","51"
"357186709","3436","54","370","320","690","53"
"357345139","3928","54","2012","2004","4016","50"
"357573563","2699","41","2693","2585","5278","51"
"357725504","4386","80","4154","3964","8118","51"
"358434753","2747","32","521","539","1060","49"
"358675406","2351","24","531","475","1006","52"
"358792976","2436","21","1213","1208","2421","50"
"358818637","3441","61","561","584","1145","48"
"359242627","3243","32","246","228","474","51"
"359771353","2521","43","2229","2183","4412","50"
"359812275","2017","15","519","470","989","52"
"360034358","2646","33","67","31","98","68"
"360102610","2718","42","1978","1949","3927","50"
"360141957","2719","31","1460","1430","2890","50"
"360844818","3039","35","1203","1257","2460","48"
"360968385","2100","24","708","639","1347","52"
"361126266","4078","65","2301","2118","4419","52"
"361200034","2681","34","2630","2641","5271","49"
"361258003","2828","31","741","813","1554","47"
"361268713","2503","44","2210","2118","4328","51"
"361334087","2220","25","1555","1639","3194","48"
"361361319","2933","41","883","898","1781","49"
"361401941","2579","35","1357","1312","2669","50"
"361638146","3492","55","1153","1080","2233","51"
"361725512","2253","25","612","505","1117","54"
"362199551","2601","34","529","561","1090","48"
"362406270","1061","31","1495","1407","2902","51"
"362645469","3874","63","1665","1624","3289","50"
"363228619","2929","43","482","445","927","51"
"363324459","2916","43","414","432","846","48"
"363782246","2356","32","1079","1081","2160","49"
"363788712","3064","63","444","343","787","56"
"363890170","2096","22","471","574","1045","45"
"363995444","3129","53","1364","1378","2742","49"
"364057784","2982","43","848","861","1709","49"
"364276578","3680","71","1396","1394","2790","50"
"364850284","2039","24","907","945","1852","48"
"364986540","2319","25","288","409","697","41"
"365566818","2846","42","917","896","1813","50"
"366130160","2086","23","320","285","605","52"
"366506949","3703","","74","72","146","50"
"366867435","3453","42","1624","1659","3283","49"
"367027094","3454","41","161","226","387","41"
"367086796","2806","33","2441","2458","4899","49"
"367799086","4099","72","2957","2801","5758","51"
"367880808","2881","42","2443","2441","4884","50"
"367973893","2550","33","483","487","970","49"
"368271774","2678","14","55","50","105","52"
"368461267","2979","34","489","549","1038","47"
"368723986","2564","31","489","485","974","50"
"368996432","2413","24","1824","2084","3908","46"
"369023006","3390","54","647","631","1278","50"
"369841046","2565","42","2293","2389","4682","48"
"369862982","2617","31","879","711","1590","55"
"369869508","3218","45","405","397","802","50"
"369993022","3292","55","638","621","1259","50"
"370365805","2861","42","1634","1589","3223","50"
"371167397","3450","54","530","508","1038","51"
"371497100","3196","42","112","84","196","57"
"371567551","2662","44","2824","2659","5483","51"
"371915054","3436","43","692","859","1551","44"
"372372161","2779","41","827","831","1658","49"
"372567266","2552","32","1365","1415","2780","49"
"372739245","4322","73","1330","1274","2604","51"
"372794955","2454","54","1384","1122","2506","55"
"373031153","3422","45","816","889","1705","47"
"373569335","2429","35","2371","2306","4677","50"
"374416475","3080","71","3608","3468","7076","50"
"374825050","2483","31","3254","3111","6365","51"
"374851711","3102","41","439","337","776","56"
"375205755","3529","65","3355","3304","6659","50"
"375523527","1798","34","224","193","417","53"
"375596164","611","13","1438","1347","2785","51"
"375809075","3632","63","873","793","1666","52"
"375885113","2648","42","711","655","1366","52"
"375991147","3663","62","3037","2754","5791","52"
"376189338","4004","72","1672","1639","3311","50"
"377011314","3146","41","764","654","1418","53"
"377102752","3321","","91","62","153","59"
"377339334","3591","31","1176","1403","2579","45"
"377794410","2735","32","780","777","1557","50"
"378191441","3390","52","471","542","1013","46"
"378829394","3061","31","139","187","326","42"
"379529332","2925","25","711","699","1410","50"
"379819336","2826","33","581","523","1104","52"
"380381415","3590","55","599","607","1206","49"
"380522606","3682","62","2043","1933","3976","51"
"381032384","2275","31","805","627","1432","56"
"381351065","3150","42","853","755","1608","53"
"381456172","3224","73","1765","1716","3481","50"
"382173261","3084","35","190","227","417","45"
"382280196","2766","45","613","581","1194","51"
"383388469","3028","52","935","992","1927","48"
"383867949","4714","80","3168","2801","5969","53"
"384308821","1972","15","566","504","1070","52"
"384383816","3012","61","565","529","1094","51"
"384702203","3506","52","524","401","925","56"
"384877006","4462","72","3207","3029","6236","51"
"384993011","2177","42","722","742","1464","49"
"385025126","2848","41","60","63","123","48"
"385147569","3740","63","1315","1265","2580","50"
"385226500","2256","24","998","887","1885","52"
"385314332","3391","53","1072","1230","2302","46"
"385937733","2452","41","3959","3922","7881","50"
"385960988","1894","33","1276","1278","2554","49"
"386153891","1995","15","2189","2258","4447","49"
"386357602","3501","52","590","546","1136","51"
"387412861","3082","44","960","933","1893","50"
"387449412","2827","44","108","125","233","46"
"387462617","3350","35","511","559","1070","47"
"387586592","2859","54","260","308","568","45"
"388520660","2962","44","847","802","1649","51"
"388704088","3306","62","2532","2381","4913","51"
"389326344","3855","42","417","416","833","50"
"390072236","2607","41","1307","1236","2543","51"
"390575299","2063","22","1180","1130","2310","51"
"390854137","3393","71","1588","1483","3071","51"
"391178662","3801","61","1848","1765","3613","51"
"391607176","4115","74","3154","3002","6156","51"
"391698290","2869","31","480","404","884","54"
"392030108","4098","72","2187","1977","4164","52"
"392111089","3579","62","175","125","300","58"
"392387078","3223","52","1126","1153","2279","49"
"392508980","2836","31","582","651","1233","47"
"393152850","3088","52","398","381","779","51"
"393520873","2401","24","1475","1454","2929","50"
"394023303","3410","45","619","631","1250","49"
"394093692","2999","41","709","690","1399","50"
"394852189","3445","61","1587","1522","3109","51"
"395168404","3745","54","1517","1441","2958","51"
"395474615","2237","31","698","707","1405","49"
"395738073","3227","44","420","343","763","55"
"396142809","2419","31","649","700","1349","48"
"396146422","3197","43","491","447","938","52"
"396261607","2514","34","233","191","424","54"
"396456082","3006","35","1173","958","2131","55"
"396649848","3573","54","920","953","1873","49"
"396817610","2386","32","73","38","111","65"
"397316397","2901","41","400","324","724","55"
"397329384","1907","21","421","564","985","42"
"397373051","3472","63","1173","1144","2317","50"
"397405272","4800","80","4085","3917","8002","51"
"397769036","3024","52","939","798","1737","54"
"398025115","2404","34","1665","1605","3270","50"
"398219108","2804","33","84","83","167","50"
"398312966","2351","31","267","269","536","49"
"398778641","2724","32","614","615","1229","49"
"399119436","3471","54","1395","1361","2756","50"
"399150217","3015","41","1046","964","2010","52"
"399350381","3199","55","1250","1104","2354","53"
"399442515","3466","63","1607","1555","3162","50"
"399541465","1868","24","1429","1506","2935","48"
"399919749","3358","72","811","687","1498","54"
"400044945","2754","25","832","787","1619","51"
"400365400","2793","35","1537","1435","2972","51"
"400778782","3357","62","2044","2097","4141","49"
"401004055","2996","44","2048","1978","4026","50"
"401053659","3506","61","1942","1959","3901","49"
"401524077","3402","64","2057","2027","4084","50"
"401563300","3847","72","1428","1102","2530","56"
"401787318","2612","61","1486","1451","2937","50"
"402477104","3545","25","1004","1223","2227","45"
"402918692","3527","53","78","73","151","51"
"403076394","3346","42","2561","2476","5037","50"
"403097042","3075","45","915","715","1630","56"
"403659586","3595","71","1864","1496","3360","55"
"403851815","4216","64","2367","2344","4711","50"
"404001874","2973","45","495","493","988","50"
"404154896","3341","51","775","802","1577","49"
"404717379","2927","23","309","299","608","50"
"405156782","1961","15","283","281","564","50"
"405285764","3351","42","756","728","1484","50"
"406680775","2903","43","1303","1233","2536","51"
"407647916","3831","74","2673","2571","5244","50"
"407907479","3315","65","1224","1163","2387","51"
"408079584","4422","74","1407","1306","2713","51"
"408272824","3253","63","571","405","976","58"
"408296134","2600","31","409","369","778","52"
"409157578","3473","54","1096","1060","2156","50"
"409722793","3281","54","978","919","1897","51"
"410045716","2865","44","962","929","1891","50"
"410692756","3801","74","276","212","488","56"
"411007596","3128","61","1088","969","2057","52"
"411056696","3202","42","1242","1233","2475","50"
"411799230","2868","41","1609","1491","3100","51"
"411821124","2380","23","721","569","1290","55"
"411900919","1988","12","683","737","1420","48"
"411990204","3297","41","479","473","952","50"
"412034398","3529","54","2245","2148","4393","51"
"412277043","2523","35","488","413","901","54"
"412676121","2805","24","662","656","1318","50"
"412766533","2646","53","506","505","1011","50"
"412791056","2780","32","1233","1271","2504","49"
"412897800","3709","34","1319","1322","2641","49"
"413366843","3048","32","1448","1492","2940","49"
"413404615","2571","32","205","157","362","56"
"413571736","3413","65","255","210","465","54"
"413616748","2951","43","802","764","1566","51"
"414309518","3719","55","758","735","1493","50"
"415766070","5501","80","1146","886","2032","56"
"415985801","2749","25","215","200","415","51"
"417036711","2938","62","1622","1580","3202","50"
"417211136","3381","61","534","462","996","53"
"418167022","2462","24","465","479","944","49"
"418323997","2743","32","742","761","1503","49"
"418581574","2426","35","454","460","914","49"
"418646870","2581","22","434","406","840","51"
"419158758","2649","52","840","764","1604","52"
"420333803","2852","34","586","531","1117","52"
"420667249","2789","43","1444","1317","2761","52"
"420758108","2316","31","808","878","1686","47"
"422125694","2600","","827","814","1641","50"
"422384600","2092","24","365","335","700","52"
"425084012","2595","33","524","524","1048","50"
"425433780","2835","21","1575","1233","2808","56"
"426186221","2891","45","665","586","1251","53"
"426502497","3716","54","206","192","398","51"
"427708553","3370","43","869","863","1732","50"
"428312002","3553","71","1030","825","1855","55"
"428401237","3258","45","89","76","165","53"
"430011182","2804","34","2282","2182","4464","51"
"430038346","1594","41","462","425","887","52"
"430480315","3750","73","303","260","563","53"
"430709972","4031","63","1943","1969","3912","49"
"430771592","2114","15","67","84","151","44"
"431010191","2285","21","191","228","419","45"
"435309719","3270","45","1162","995","2157","53"
"436177256","2920","35","737","651","1388","53"
"437184967","2800","42","2138","2065","4203","50"
"437382605","1646","32","12","7","19","63"
"438536980","4090","74","1202","1145","2347","51"
"438879057","2933","43","1422","1342","2764","51"
"439391920","2832","41","782","848","1630","47"
"439925247","2599","15","703","629","1332","52"
"440664494","1857","22","207","207","414","50"
"440939774","2806","32","675","661","1336","50"
"441061991","3373","54","1452","1327","2779","52"
"441613767","2248","15","503","509","1012","49"
"441786781","970","24","650","681","1331","48"
"442119570","2831","35","2710","2690","5400","50"
"443643456","2408","33","325","265","590","55"
"443920761","2820","43","49","56","105","46"
"444257033","3364","53","1624","1493","3117","52"
"445552636","3185","41","494","491","985","50"
"445771194","3100","41","167","189","356","46"
"446129575","3217","23","1342","1438","2780","48"
"446795914","2511","31","2096","2065","4161","50"
"447622064","2737","42","346","302","648","53"
"448119919","2640","33","645","672","1317","48"
"448537946","2921","33","240","278","518","46"
"449142497","2554","32","701","608","1309","53"
"450386568","3455","53","1223","1134","2357","51"
"452935838","2334","31","596","517","1113","53"
"455745684","1730","32","1524","1526","3050","49"
"456353007","3297","44","1021","951","1972","51"
"458349089","3479","55","553","534","1087","50"
"458736664","2269","34","1020","1146","2166","47"
"459269827","2750","34","329","308","637","51"
"459972643","2318","23","49","62","111","44"
"462368351","414","15","617","648","1265","48"
"463776091","2632","34","1073","1052","2125","50"
"464073841","2688","34","1057","1006","2063","51"
"464703109","2359","33","348","358","706","49"
"464992688","2897","41","1165","1165","2330","50"
"466355611","3054","55","582","413","995","58"
"467232903","2986","44","826","708","1534","53"
"467296807","1675","22","214","181","395","54"
"467568538","2956","35","1626","1583","3209","50"
"468735788","2482","34","1165","1032","2197","53"
"469514155","2677","41","623","556","1179","52"
"469810625","2784","32","519","607","1126","46"
"469828460","2632","41","719","714","1433","50"
"470389961","2618","32","334","337","671","49"
"470406127","4006","73","1477","1247","2724","54"
"470665662","2558","43","369","319","688","53"
"470990067","3124","45","935","918","1853","50"
"472122850","2753","43","804","834","1638","49"
"473002289","1710","13","402","416","818","49"
"473852047","3772","61","915","663","1578","57"
"474427437","1992","12","55","80","135","40"
"474477368","3609","63","954","905","1859","51"
"479616471","2281","25","201","218","419","47"
"479749387","3642","73","845","829","1674","50"
"483032818","3055","35","342","301","643","53"
"485457657","3614","53","618","551","1169","52"
"485481732","2996","41","2412","2254","4666","51"
"486888700","1862","21","1109","1192","2301","48"
"489047526","3164","44","824","851","1675","49"
"489649478","2964","45","523","503","1026","50"
"489768343","3186","51","490","397","887","55"
"490224129","2346","15","1202","1197","2399","50"
"490685724","2654","35","239","205","444","53"
"490797561","3455","51","1229","1103","2332","52"
"491017284","3723","61","1068","891","1959","54"
"492270635","3292","23","921","734","1655","55"
"492846204","4225","72","521","434","955","54"
"493993483","1785","13","137","179","316","43"
"754048594","2972","43","1381","1381","2762","50"
"835600547","2014","24","637","729","1366","46"
"836473079","3193","45","720","711","1431","50"
"836751780","3053","44","1567","1620","3187","49"
"837070253","3005","52","521","483","1004","51"
"837233320","2971","44","772","657","1429","54"
"837265997","3699","63","807","758","1565","51"
"837414235","2878","42","1230","1296","2526","48"
"839289711","2788","41","265","298","563","47"
"841314114","2801","31","874","844","1718","50"
"842005755","2731","41","345","320","665","51"
"842832749","2746","44","338","426","764","44"
"842944657","2315","32","1042","965","2007","51"
"842974729","3070","43","2308","2227","4535","50"
"844337788","3192","54","1331","1277","2608","51"
"845486196","3323","51","1392","1304","2696","51"
"845654475","2784","33","210","164","374","56"
"846069526","2433","25","416","399","815","51"
"847627469","1809","25","202","175","377","53"
"848714399","2637","35","977","955","1932","50"
"849496988","3017","43","724","789","1513","47"
"850773096","2449","31","217","172","389","55"
"851145297","2738","41","69","34","103","66"
"851286211","3713","62","1319","1223","2542","51"
"853448629","2353","31","37","28","65","56"
"853467428","3198","62","632","569","1201","52"
"853642893","3339","54","425","388","813","52"
"853839711","2646","32","1585","1647","3232","49"
"855100446","3617","74","925","859","1784","51"
"856436088","3832","64","2123","2059","4182","50"
"857333541","2585","33","457","424","881","51"
"857565987","3402","55","2623","2465","5088","51"
"857673253","3030","42","919","844","1763","52"
"860703723","3677","65","270","249","519","52"
"861997619","2739","44","2185","2300","4485","48"
"865189618","2323","25","686","663","1349","50"
"865245576","3067","25","1188","1115","2303","51"
"865399994","2812","41","555","538","1093","50"
"865489118","3959","73","976","923","1899","51"
"865853507","2313","32","158","125","283","55"
"868068022","2639","25","131","109","240","54"
"868216613","3732","54","1162","1077","2239","51"
"869242972","4985","80","2570","2199","4769","53"
"869312392","3657","62","2218","1996","4214","52"
"869732116","2809","43","2096","2014","4110","50"
"869881957","2683","42","867","795","1662","52"
"871715077","2636","42","210","143","353","59"
"872063613","2529","35","835","827","1662","50"
"872873456","3430","61","1153","1028","2181","52"
"872905913","3034","35","118","131","249","47"
"873120162","3395","53","1432","1382","2814","50"
"873569896","2857","33","520","470","990","52"
"873762951","3152","45","1112","1094","2206","50"
"874313711","2405","24","655","484","1139","57"
"874567654","4465","80","396","369","765","51"
"874733855","1660","13","585","608","1193","49"
"875150309","3623","52","74","67","141","52"
"875581217","2664","35","2648","2600","5248","50"
"875868923","3566","55","665","534","1199","55"
"876399492","3339","43","977","923","1900","51"
"876679749","3441","54","687","636","1323","51"
"877190988","3508","55","683","636","1319","51"
"877461821","2647","34","573","503","1076","53"
"879520545","3382","55","3141","2859","6000","52"
"879761707","2006","21","565","547","1112","50"
"880997110","3854","64","1230","1177","2407","51"
"881465284","2916","41","1981","1863","3844","51"
"881486785","2401","25","804","835","1639","49"
"881552646","3691","55","792","768","1560","50"
"882137468","3318","53","957","896","1853","51"
"882452390","3930","71","808","747","1555","51"
"882529634","3219","44","69","66","135","51"
"883839571","3276","41","563","493","1056","53"
"884098356","3470","54","336","346","682","49"
"886928584","2971","42","436","382","818","53"
"887415119","2813","42","164","193","357","45"
"889001526","2917","43","842","796","1638","51"
"889339515","1818","23","381","368","749","50"
"890072511","4238","75","853","794","1647","51"
"890440372","2887","32","101","105","206","49"
"891427092","3186","62","778","733","1511","51"
"891783383","2252","31","392","332","724","54"
"893334819","2538","32","399","381","780","51"
"893548737","2436","32","1089","1010","2099","51"
"894068001","3403","53","1812","1674","3486","51"
"894084179","2711","35","267","216","483","55"
"894210649","3150","53","1520","1459","2979","51"
"894411411","3897","65","173","119","292","59"
"894857573","2612","35","87","90","177","49"
"896616045","3315","51","1131","1126","2257","50"
"896922748","1759","15","1130","1098","2228","50"
"897600762","4093","71","618","570","1188","52"
"898006494","3154","44","1109","1110","2219","49"
"898105175","2375","32","1054","1034","2088","50"
"898452061","1988","22","651","608","1259","51"
"898991586","2861","34","1169","1115","2284","51"
"899923067","2711","33","351","310","661","53"
"900156760","3299","51","862","859","1721","50"
"901901262","2809","34","1208","1159","2367","51"
"902910845","3610","54","460","440","900","51"
"902971151","3035","43","258","256","514","50"
"903667264","2260","25","1423","1372","2795","50"
"903836564","1507","21","324","348","672","48"
"903926887","1845","22","89","102","191","46"
"904025146","2951","35","452","413","865","52"
"905174731","2425","33","478","413","891","53"
"905197349","2654","33","697","656","1353","51"
"905602595","3240","51","1540","1456","2996","51"
"905622036","2805","34","491","593","1084","45"
"905743444","3662","71","2018","1927","3945","51"
"906327570","3777","54","610","502","1112","54"
"906491114","4065","74","542","413","955","56"
"906627326","4230","80","1108","988","2096","52"
"906967688","2312","21","461","430","891","51"
"907669178","2658","32","1109","1091","2200","50"
"908141132","1833","14","908","954","1862","48"
"909667384","2062","22","461","477","938","49"
"909870796","4654","80","844","608","1452","58"
"910508595","2565","25","843","950","1793","47"
"911546725","1852","14","309","303","612","50"
"911634188","2931","","45","48","93","48"
"912343071","2116","25","533","494","1027","51"
"912912581","3715","71","510","464","974","52"
"913556011","3705","72","777","670","1447","53"
"914097878","2264","32","274","251","525","52"
"914152484","2690","41","280","348","628","44"
"914565397","2285","24","298","279","577","51"
"916779472","2294","25","92","109","201","45"
"917739110","2900","35","646","604","1250","51"
"917833839","2586","35","155","136","291","53"
"921044804","3258","51","107","94","201","53"
"921497138","3341","53","1173","1185","2358","49"
"922284252","3780","71","86","86","172","50"
"923469026","2390","25","438","389","827","52"
"923568131","3627","54","933","917","1850","50"
"924300928","2896","35","1809","1655","3464","52"
"925728103","2771","34","203","184","387","52"
"926267723","1081","13","154","213","367","41"
"926782909","3355","43","736","526","1262","58"
"928818504","3807","64","434","385","819","52"
"928856286","3546","55","1258","1201","2459","51"
"929116853","3975","73","1483","1459","2942","50"
"929963393","3283","44","381","403","784","48"
"930044989","3281","51","382","355","737","51"
"930614957","3538","61","1260","1229","2489","50"
"930708057","2555","41","197","160","357","55"
"931595831","2577","33","392","366","758","51"
"932878942","3274","52","650","591","1241","52"
"933703721","3404","55","218","200","418","52"
"941979260","3611","63","624","534","1158","53"
"943219164","2396","32","184","203","387","47"
"946513075","2464","25","656","703","1359","48"
"949881102","3105","42","1423","1259","2682","53"
"950160228","2846","52","518","377","895","57"
"954820454","3297","45","804","703","1507","53"
"968828049","2356","22","391","336","727","53"
"968942205","3121","61","442","402","844","52"
"968970652","3268","52","144","80","224","64"
"969005459","1584","12","115","104","219","52"
"969357378","3785","63","1591","1533","3124","50"
"969418239","3120","51","605","574","1179","51"
"971106924","2759","23","1994","1870","3864","51"
"974278844","2623","33","308","312","620","49"
"977986456","2060","22","245","241","486","50"
"980315072","3274","44","1178","1076","2254","52"
"982381914","4607","80","519","465","984","52"
"996790711","2892","35","198","241","439","45"
"998497338","4032","74","1962","1858","3820","51"
"999274443","3980","71","401","429","830","48"
"1000101135","3072","51","996","908","1904","52"
"1000754041","2912","42","421","405","826","50"
"1001553307","3197","52","2481","2354","4835","51"
"1001933389","871","13","26","14","40","65"
"1003468262","2602","34","66","98","164","40"
"1003546693","3173","52","649","599","1248","52"
"1006396953","2099","25","825","790","1615","51"
"1006554118","3073","43","1011","958","1969","51"
"1008008703","3911","64","596","608","1204","49"
"1009733736","2875","44","483","459","942","51"
"1009803243","2789","34","296","304","600","49"
"1010368651","4166","75","1105","1042","2147","51"
"1011965079","2588","34","76","73","149","51"
"1012702138","2586","31","47","51","98","47"
"1013148349","3438","52","1189","1094","2283","52"
"1014832866","3088","34","1281","1190","2471","51"
"1015081262","2253","23","379","388","767","49"
"1015280305","2559","32","514","533","1047","49"
"1016656711","3084","51","54","55","109","49"
"1016715118","4156","75","1632","1614","3246","50"
"1016796848","3402","45","979","939","1918","51"
"1016906378","2400","45","284","331","615","46"
"1017027220","3657","62","921","686","1607","57"
"1018145306","2812","32","329","306","635","51"
"1018330009","2849","33","176","156","332","53"
"1018375601","2829","45","644","605","1249","51"
"1018812131","3505","55","146","120","266","54"
"1019399618","2854","45","317","285","602","52"
"1019671581","1305","12","230","300","530","43"
"1020165951","3494","54","508","486","994","51"
"1020439007","2620","34","250","234","484","51"
"1021851709","3841","62","1154","1002","2156","53"
"1022345703","1397","15","231","212","443","52"
"1023474705","3276","52","1143","1128","2271","50"
"1023888148","3123","41","220","185","405","54"
"1026868767","3215","51","442","384","826","53"
"1027096940","2872","32","359","301","660","54"
"1028113888","994","21","24","12","36","66"
"1028405199","2591","33","332","331","663","50"
"1028689849","1677","21","584","607","1191","49"
"1031351881","3057","51","1044","1073","2117","49"
"1033035971","3058","43","106","104","210","50"
"1033159022","3935","64","1073","1086","2159","49"
"1033280070","2910","41","686","553","1239","55"
"1033412001","3372","51","170","200","370","45"
"1033916601","2331","31","1930","2031","3961","48"
"1034483608","3656","63","308","331","639","48"
"1035037738","3793","74","312","252","564","55"
"1035203919","2167","23","637","585","1222","52"
"1035399359","3767","62","1682","1644","3326","50"
"1038035466","2337","23","257","238","495","51"
"1038162493","3337","53","1398","1507","2905","48"
"1038679502","3759","62","329","280","609","54"
"1039525996","3270","52","535","529","1064","50"
"1040376019","3986","65","414","350","764","54"
"1040400202","2456","31","101","92","193","52"
"1041269257","3351","55","1275","1267","2542","50"
"1041744794","3423","55","488","440","928","52"
"1042527541","2164","25","369","370","739","49"
"1042828423","3509","73","187","154","341","54"
"1050158499","2538","42","77","87","164","46"
"1050273983","1879","21","272","260","532","51"
"1051331178","2972","34","386","331","717","53"
"1051702279","1390","14","78","58","136","57"
"1052922842","3647","","1","11","12","8"
"1052971488","3475","45","1869","1797","3666","50"
"1053680820","3180","52","421","282","703","59"
"1054655789","2845","35","803","795","1598","50"
"1057482147","3055","41","576","610","1186","48"
"1059506252","2639","33","128","116","244","52"
"1060319592","3333","61","720","662","1382","52"
"1061595624","3118","","60","75","135","44"
"1061809746","2911","","54","80","134","40"
"1062500879","4212","71","1584","1533","3117","50"
"1062562919","3956","","69","55","124","55"
"1063679323","2456","31","350","368","718","48"
"1065233749","2837","35","148","127","275","53"
"1066177016","4604","80","970","934","1904","50"
"1067436302","2936","43","638","696","1334","47"
"1070398813","3853","74","909","849","1758","51"
"1072490334","3100","45","497","430","927","53"
"1072648365","2264","32","703","646","1349","52"
"1073490617","3053","43","710","673","1383","51"
"1074022739","3747","61","201","160","361","55"
"1074721308","2982","42","1069","1042","2111","50"
"1076076207","4823","80","1111","1047","2158","51"
"1079301302","3232","44","695","674","1369","50"
"1079633077","3089","51","1542","1441","2983","51"
"1080278358","3203","45","394","357","751","52"
"1081882348","2444","","75","56","131","57"
"1082642929","3739","64","151","140","291","51"
"1082779499","2924","","558","539","1097","50"
"1084524758","2674","35","122","110","232","52"
"1085492180","3216","51","150","123","273","54"
"1085542639","2993","34","269","273","542","49"
"1085891881","3259","54","337","327","664","50"
"1085926699","2973","","16","13","29","55"
"1086124484","2457","25","320","330","650","49"
"1086313571","2686","34","468","413","881","53"
"1088003579","2190","24","214","175","389","55"
"1088346285","2501","31","448","440","888","50"
"1092790658","3279","45","241","213","454","53"
"1093120432","2797","42","288","263","551","52"
"1095769829","2833","42","200","186","386","51"
"1096356171","3632","55","649","629","1278","50"
"1096903230","2657","34","308","300","608","50"
"1097955177","3853","74","159","151","310","51"
"1100382072","2133","","23","18","41","56"
"1100600984","3951","71","352","253","605","58"
"1101179459","2992","43","694","635","1329","52"
"1103908199","3259","51","1139","1074","2213","51"
"1106698213","3315","62","550","497","1047","52"
"1109924068","2641","32","176","156","332","53"
"1111570300","1406","13","299","304","603","49"
"1111698601","2366","33","516","502","1018","50"
"1112751910","2475","31","403","445","848","47"
"1112839049","2021","22","200","233","433","46"
"1113528972","2233","25","258","247","505","51"
"1113653109","2950","42","988","910","1898","52"
"1115239562","2960","42","311","297","608","51"
"1117488705","2032","13","115","137","252","45"
"1117665862","3252","54","736","727","1463","50"
"1118612208","1680","12","353","367","720","49"
"1118869507","3266","55","167","142","309","54"
"1118999939","3004","54","70","71","141","49"
"1119005895","1589","14","84","82","166","50"
"1119026168","3609","41","360","350","710","50"
"1121532907","2551","","27","18","45","60"
"1122657524","2881","34","386","400","786","49"
"1123888824","3801","62","420","503","923","45"
"1123972398","1043","15","30","7","37","81"
"1124788794","2924","41","241","266","507","47"
"1125164552","2993","44","199","174","373","53"
"1125858156","3234","45","350","357","707","49"
"1125969485","4142","80","119","107","226","52"
"1126601596","2610","33","831","865","1696","48"
"1132546203","2195","22","418","380","798","52"
"1134501020","3034","42","181","191","372","48"
"1135383886","3589","55","817","742","1559","52"
"1135586683","2845","31","132","108","240","55"
"1135959255","4008","71","257","178","435","59"
"1136365026","3113","44","247","269","516","47"
"1137893042","2549","45","194","185","379","51"
"1138267939","2372","32","571","476","1047","54"
"1140789320","2607","24","99","93","192","51"
"1141172646","2297","32","179","115","294","60"
"1142459871","3508","55","1185","1008","2193","54"
"1144025017","3422","55","366","337","703","52"
